#,"ML #",St,"Current Price","List Price","Sale Price",Address,"Zip Code","Owner Zip Code","Beds Total","Baths Total","Sq Ft Total",Type,"Assessed Value","Basement Description","Additional Exterior Features","Additional Interior Features","Additional Rooms","Additional Structures","Attic Description","Change Date","Chng Info",City,"City Village Tax","Close Date","Closed Date Received","Chng Type","Contract Date",DOM,"Driveway Description","Expiration Date","Floor Description","Garage Description","Heating Fuel Description","Furnished YN","List Date","Listing Type","Lot Dimensions Depth","Lot Dimensions Frontage","Lot Information",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
2001,B474244,S,"$126,500","$119,900","$126,500","8343 Evelyn DR",14057,14057,3,1.0,"1,040",RES,"$93,000",Full,"Cable TV Available, High Speed Internet, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Pex Plumbing- Some, Sump Pump","1st Floor Bedroom, Basement / Rec Room, Family Room, Laundry-Basement, Living Room, Workshop",Shed,Full,,NEW,Eden,$0,07/24/2015,08/04/2015,,05/18/2015,11,Blacktop,,"Linoleum/Vinyl, Wall To Wall Carpet-Some","No Garage",Gas,,05/07/2015,"Exclusive Right To Sell",215,100,"Agricultural District, Neighborhood Street",42.6586,-78.905294,1,range_interpolation,8343,"Evelyn Dr",Eden,NY,"Erie County",14057,"Erie County"
2001,B480298,S,"$123,500","$129,900","$123,500","2468 W Church ST",14057,14057,3,1.0,"1,025",RES,"$75,000","Partially Finished","Electric Pet Fence, Garage Door Opener, Pool-Above Ground, Post -Type Gas Grill","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Drapes - Some, Indoor Pool, Natural Woodwork - some","1st Floor Bedroom, Basement / Rec Room, Laundry-Basement, Living Room",,"Crawl Space",,NEW,Eden,$0,10/02/2015,10/22/2015,,08/11/2015,27,Stone/Gravel,,"Ceramic-Some, Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Detached,Gas,,07/15/2015,"Exclusive Right To Sell",300,90,"Agricultural District",42.659452,-78.912673,1,range_interpolation,2468,"W Church St",Eden,NY,"Erie County",14057,"Erie County"
2001,B471899,S,"$116,900","$116,900","$116,900","2601 Hemlock RD",14057,14057,3,1.0,"1,274",RES,"$65,000",Full,"Patio, Private Yard - see Remarks","Natural Woodwork - some","Other - See Remarks",,Partial,,NEW,Eden,$0,07/01/2015,07/10/2015,,04/15/2015,2,Stone/Gravel,,Hardwood-Some,,Gas,,04/13/2015,"Exclusive Right To Sell",320,143,"Wooded Lot",42.64883,-78.907042,1,range_interpolation,2601,"Hemlock Rd",Eden,NY,"Erie County",14057,"Erie County"
2001,B471052,S,"$115,000","$124,900","$115,000","2882 E Pleasant AVE",14057,14057,3,2.0,"1,426",RES,"$87,000","Full, Partially Finished","Cable TV Available, Deck, Fully Fenced Yard, Pool-In Ground, Thermal Windows - Some","Other - See Remarks","1st Floor Bedroom, 1st Floor Master Bedroom, Basement / Rec Room, Foyer/Entry Hall, Laundry-1st Floor, Living Room, Master Bedroom Bath, Porch - Open",Shed,"Crawl Space",,NEW,Eden,$0,06/22/2015,07/14/2015,,04/01/2015,0,"Blacktop, Concrete",,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Attached,Gas,,04/01/2015,"Exclusive Right To Sell",182,75,"Neighborhood Street",42.65777,-78.891846,1,range_interpolation,2882,"E Pleasant Ave",Eden,NY,"Erie County",14057,"Erie County"
2001,B474872,S,"$106,000","$115,000","$106,000","9446 Sisson HWY",14057,14215,4,1.1,"2,340",RES,"$76,000",Full,"Deck, Private Yard - see Remarks","Circuit Breakers - Some, Sliding Glass Door, Sump Pump","1st Floor Bedroom, Bonus Room, Laundry-Basement, Living Room, Master Bedroom Bath",,Partial,,NEW,Eden,$0,08/21/2015,08/26/2015,,06/06/2015,22,"Dirt, Stone/Gravel",,"Hardwood-Some, Linoleum/Vinyl","No Garage",Propane,,05/15/2015,"Exclusive Right To Sell","1,486",0,"Agricultural District, Horses Permitted, Private Road, Wooded Lot",42.629202,-78.84452,1,range_interpolation,9446,"Sisson Hwy",Eden,NY,"Erie County",14057,"Erie County"
2001,B485421,S,"$104,000","$113,000","$104,000","2561 Bauer RD",14057,14057,2,1.0,"1,626",RES,"$68,000",Partial,"Cable TV Available","Ceiling Fan, Circuit Breakers - Some, Sump Pump","1st Floor Bedroom, Living Room",,"Full, Stair Access",,NEW,Eden,$0,12/14/2015,12/18/2015,,09/28/2015,10,Stone/Gravel,,"Linoleum/Vinyl, Wall To Wall Carpet-Some","No Garage",Gas,,09/18/2015,"Exclusive Right To Sell",14,245,"Agricultural District, Rural Road, Wooded Lot",42.692787,-78.909771,1,range_interpolation,2561,"Bauer Rd",Eden,NY,"Erie County",14057,"Erie County"
2001,B475731,S,"$92,700","$90,000","$92,700","4115 Rosedale AVE",14057,14057,3,1.0,"1,964",RES,"$90,100",Full,"Cable TV Available","Ceiling Fan, Electrical Fuses - some","1st Floor Bedroom, Bonus Room, Foyer/Entry Hall, Laundry-Basement, Living Room",,"Crawl Space",,NEW,Eden,$0,08/14/2015,08/18/2015,,06/05/2015,10,Stone/Gravel,,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Attached,Gas,,05/26/2015,"Exclusive Right To Sell",176,247,"Agricultural District, Secondary Road",42.664011,-78.828355,1,range_interpolation,4115,"Rosedale Ave",Eden,NY,"Erie County",14057,"Erie County"
2001,B474207,S,"$89,900","$89,500","$89,900","3188 Mill RD",14057,14057,4,1.0,"1,028",RES,"$63,700",Partial,"Cable TV Available","Circuit Breakers - Some","1st Floor Bedroom, Laundry-1st Floor, Living Room, Porch - Open, Workshop","Barn / Outbuilding",None,,NEW,Eden,$0,08/05/2015,08/12/2015,,06/03/2015,26,Stone/Gravel,,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some","No Garage",Electric,,05/08/2015,"Exclusive Right To Sell",287,141,"Agricultural District",42.678754,-78.873788,1,range_interpolation,3188,"Mill Rd",Eden,NY,"Erie County",14057,"Erie County"
2001,B471317,S,"$130,501","$129,900","$130,501","5016 Barrville RD",14058,14058,3,2.0,"1,272",RES,"$95,000","Exterior Walkout, Full","Cable TV Available, Deck, Fully Fenced Yard, Garage Door Opener, Permits Available, Private Yard - see Remarks, Storage, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Skylight, Sump Pump, Whirlpool Tub","Great Room, Laundry-1st Floor","Barn / Outbuilding","Crawl Space",,NEW,Elba,$0,06/09/2015,06/11/2015,,04/09/2015,6,Blacktop,,"Hardwood-Some, Laminate-Some, Wall To Wall Carpet-Some",Detached,Gas,,04/03/2015,"Exclusive Right To Sell",455,192,"Agricultural District",43.093837,-78.148408,1,range_interpolation,5016,"Barrville Rd",Elba,NY,"Genesee County",14058,"Genesee County"
2001,B475407,S,"$80,000","$79,900","$80,000","7050 Weatherwax RD",14058,14622,4,1.1,"1,934",RES,"$99,000","Partially Finished","Deck, Partially Fenced Yard, Thermal Windows - Some, TV Antenna","Circuit Breakers - Some, Copper Plumbing - Some","Basement / Rec Room, Bonus Room, Family Room, Laundry-Basement, Office",Shed,"Crawl Space, Pull Down Stairs",,NEW,Elba,$0,07/31/2015,08/04/2015,,05/27/2015,6,"Dirt, Stone/Gravel",,"Hardwood-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some","No Garage",Oil,,05/21/2015,"Exclusive Right To Sell",225,250,"Agricultural District, Rural Road",43.068157,-78.216962,1,range_interpolation,7050,"Weatherwax Rd",Elba,NY,"Genesee County",14058,"Genesee County"
2001,B474782,S,"$130,000","$135,900","$130,000","24 Church ST",14058,14058,3,2.0,"1,824",RES,"$124,000","Exterior Walkout, Full, Partially Finished","Cable TV Available, Fully Fenced Yard, Garage Door Opener","Cathedral Ceiling, Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Leaded Glass - some, Natural Woodwork - some, Stained Glass - Some, Sump Pump","1st Floor Bedroom, Family Room, Laundry-1st Floor",,None,,NEW,Elba,$409,07/17/2015,07/17/2015,,05/21/2015,7,"Blacktop, Double Wide",,"Ceramic-Some, Hardwood-Some, Wall To Wall Carpet-Some",Detached,Gas,,05/14/2015,"Exclusive Right To Sell",125,82,"Agricultural District, Neighborhood Street",43.082314,-78.192802,1,range_interpolation,24,"Church St",Elba,NY,"Genesee County",14058,"Genesee County"
2001,B473042,S,"$99,900","$99,900","$99,900","18 Church ST",14058,14058,3,1.0,"1,152",RES,"$94,000",Full,"Cable TV Available, Garage Door Opener, Patio","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Drapes - Some, Natural Woodwork - some","1st Floor Bedroom, Foyer/Entry Hall, Laundry-Basement, Living Room, Porch - Open",Shed,"Crawl Space",,NEW,Elba,$310,06/26/2015,07/02/2015,,04/27/2015,2,Blacktop,,"Ceramic-Some, Laminate-Some, Wall To Wall Carpet-Some",Attached,Gas,,04/25/2015,"Exclusive Right To Sell",200,100,"Neighborhood Street",43.082274,-78.193168,1,range_interpolation,18,"Church St",Elba,NY,"Genesee County",14058,"Genesee County"
2001,B486836,S,"$485,000","$525,000","$485,000","6803 Holiday Valley RD",14731,L6L4Z7,5,3.0,"2,940",RES,"$390,700","Exterior Walkout, Finished, Full","Balcony, Cable TV Available, Deck, Storage, Thermal Windows - Some","Cathedral Ceiling, Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Security System - Owned, Skylight","1st Floor Bedroom, 1st Floor Master Bedroom, Family Room, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Loft, Master Bedroom Bath, Porch - Open, Workshop",,None,,NEW,Ellicottville,$0,11/13/2015,12/04/2015,,10/15/2015,6,"Parking Area, Stone/Gravel",,"Linoleum/Vinyl, Tile-Some, Wall To Wall Carpet-Some",,"Electric, Wood",,10/09/2015,"Exclusive Right To Sell",228,152,"Deed Restriction, Recreational, Secondary Road, Slope View, Wooded Lot",42.262737,-78.686731,1,range_interpolation,6803,"Holiday Valley Rd",Ellicottville,NY,"Cattaraugus County",14731,"Cattaraugus County"
2001,B474295,S,"$200,000","$214,900","$200,000","7068 High Meadows RD",14731,59301,5,2.0,"2,680",RES,"$210,800","Exterior Walkout, Finished, Full","Deck, Propane Tank - Owned, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Sliding Glass Door","1st Floor Bedroom, Basement / Rec Room",,None,,NEW,Ellicottville,$0,07/10/2015,07/15/2015,,05/22/2015,14,Dirt,,"Ceramic-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",,Propane,,05/08/2015,"Exclusive Right To Sell","1,100",200,"Deed Restriction, Recreational, Wooded Lot",42.315012,-78.597188,1,range_interpolation,7068,"High Meadows Rd",Ellicottville,NY,"Cattaraugus County",14731,"Cattaraugus County"
2001,B466058,S,"$287,500","$299,000","$287,500","22 Elizabeth ST",14731,,4,3.0,"2,216",RES,"$203,500",Partial,"Deck, Thermal Windows - Some","Circuit Breakers - Some, Copper Plumbing - Some, Hot Tub, Natural Woodwork - some","1st Floor Bedroom, Family Room, Foyer/Entry Hall, Laundry-1st Floor, Living Room",,Partial,,NEW,Ellicottville,$394,06/16/2015,06/19/2015,,01/09/2015,19,Stone/Gravel,,"Hardwood-Some, Tile-Some, Wall To Wall Carpet-Some",,Gas,,12/21/2014,"Exclusive Right To Sell",156,66,"Near Bus Line",42.27812,-78.669216,1,range_interpolation,22,"Elizabeth St",Ellicottville,NY,"Cattaraugus County",14731,"Cattaraugus County"
2001,B479334,S,"$185,000","$189,900","$185,000","41 E Washington ST",14731,14564,3,2.0,"1,440",RES,"$152,500",Partial,"Cable TV Available, Thermal Windows - Some","Circuit Breakers - Some","Laundry-1st Floor, Living Room, Master Bedroom Bath, Porch - Open",Shed,None,,NEW,Ellicottville,$290,11/19/2015,12/04/2015,,07/21/2015,19,"Parking Area, Shared, Stone/Gravel",,"Linoleum/Vinyl, Tile-Some, Wall To Wall Carpet-Some","No Garage",Gas,,07/02/2015,"Exclusive Right To Sell",241,67,"Neighborhood Street",42.279061,-78.666933,1,range_interpolation,41,"E Washington St",Ellicottville,NY,"Cattaraugus County",14731,"Cattaraugus County"
2001,B466302,S,"$85,000","$87,500","$85,000","20 Sun Up",14731,,3,2.0,"1,120",RES,$0,None,Deck,"Circuit Breakers - Some, Copper Plumbing - Some","1st Floor Bedroom, 1st Floor Master Bedroom, Laundry-1st Floor, Living Room, Master Bedroom Bath",,None,,NEW,Ellicottville,,01/29/2015,01/29/2015,,01/03/2015,2,Dirt,,"Linoleum/Vinyl, Wall To Wall Carpet-Some",,Gas,,01/01/2015,"Exclusive Right To Sell",0,0,"Deed Restriction, Other - See Remarks, Private Road",42.297229,-78.649654,0.33,place,,,Ellicottville,NY,"Cattaraugus County",14731,"Cattaraugus County"
2001,B471546,S,"$73,000","$75,000","$73,000","2D Sun Up Holiday PARK",14731,,3,2.2,"1,000",RES,"$75,000",None,Deck,"Cathedral Ceiling, Circuit Breakers - Some, Freestanding/Window AC","1st Floor Bedroom, 1st Floor Master Bedroom, Foyer/Entry Hall, Laundry-1st Floor, Living Room, Master Bedroom Bath",,None,,NEW,Ellicottville,$1,05/01/2015,05/07/2015,,04/02/2015,0,Dirt,,"Linoleum/Vinyl, Wall To Wall Carpet-Some","No Garage",Gas,,04/02/2015,"Exclusive Right To Sell",0,0,"Cul De Sac, Land Lease",42.297229,-78.649654,0.33,place,,,Ellicottville,NY,"Cattaraugus County",14731,"Cattaraugus County"
2001,B485355,S,"$472,000","$474,900","$472,000","3631 Bullis RD",14059,14059,4,2.1,"3,555",RES,"$22,100",Full,"Balcony, Cable TV Available, Electric Pet Fence, Garage Door Opener, High Speed Internet, Patio, Storage, Thermal Windows - Some","Cathedral Ceiling, Central Vacuum System, Circuit Breakers - Some, Copper Plumbing - Some, Drapes - Some, Security System - Owned, Sliding Glass Door, Sump Pump, Two Story Foyer, Wet Bar","Den/Study, Family Room, Foyer/Entry Hall, Laundry-2nd Floor, Living Room, Master Bedroom Bath, Office, Porch - Open, Workshop",,"Crawl Space",,NEW,Elma,$0,12/09/2015,12/09/2015,,09/26/2015,8,Concrete,,"Ceramic-Some, Marble-Some, Other - See Remarks, Wall To Wall Carpet-Some",Attached,Gas,,09/18/2015,"Exclusive Right To Sell",532,341,"Private Road, Wooded Lot",42.83971,-78.588034,1,range_interpolation,3631,"Bullis Rd",Elma,NY,"Erie County",14059,"Erie County"
2001,B478587,S,"$460,000","$475,000","$460,000","851 Girdle RD",14052,,5,3.1,"3,964",RES,"$21,700",Full,"Cable TV Available, Garage Door Opener, Patio","Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Sump Pump, Two Story Foyer","Bonus Room, Den/Study, Foyer/Entry Hall, Laundry-1st Floor, Master Bedroom Bath, Morning Room, Porch - Open",,None,,NEW,Elma,$0,09/10/2015,09/10/2015,,07/02/2015,8,"Blacktop, Stone/Gravel",,"Ceramic-Some, Hardwood-Some, Wall To Wall Carpet-Some",Attached,Gas,,06/24/2015,"Exclusive Right To Sell",7,35,"Other - See Remarks",42.798926,-78.605751,1,range_interpolation,851,"Girdle Rd","East Aurora",NY,"Erie County",14052,"Erie County"
2001,B471255,S,"$450,000","$479,900","$450,000","7190 Clinton ST",14059,14059,5,2.1,"5,138",RES,"$14,500","Exterior Walkout, Finished, Full","Cable TV Available, Garage Door Opener, Patio","Cathedral Ceiling, Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Skylight, Sump Pump, Two Story Foyer, Whirlpool Tub","1st Floor Master Bedroom, Basement / Rec Room, Den/Study, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Loft, Master Bedroom Bath, Office, Other - See Remarks","Barn / Outbuilding","Crawl Space, Partial",,NEW,Elma,$0,07/01/2015,07/22/2015,,04/12/2015,10,"Parking Area, Stone/Gravel, Turnaround",,"Ceramic-Some, Hardwood-Some, Wall To Wall Carpet-Some",Attached,Gas,,04/02/2015,"Exclusive Right To Sell","1,994",110,"Neighborhood Street, Other - See Remarks, Wooded Lot",42.855629,-78.620531,1,range_interpolation,7190,"Clinton St",Elma,NY,"Erie County",14059,"Erie County"
2001,B482411,S,"$440,000","$479,000","$440,000","2651 Bowen",14059,14052,3,3.0,"2,999",RES,"$310,638","Exterior Walkout, Full","Balcony, Cable TV Available, Deck, Dock- see Remarks, Garage Door Opener, High Speed Internet, Private Yard - see Remarks, Thermal Windows - Some","Atrium Door, Cathedral Ceiling, Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Security System - Owned, Skylight, Sump Pump, Wet Bar","1st Floor Bedroom, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Master Bedroom Bath, Porch - Open",,None,,NEW,Elma,$0,10/20/2015,11/16/2015,,09/05/2015,26,Blacktop,,"Tile-Some, Wood-Some",Detached,Gas,,08/10/2015,"Exclusive Right To Sell",500,100,"Secondary Road, Water View",42.843222,-78.638687,1,range_interpolation,2651,"Bowen Rd",Elma,NY,"Erie County",14059,"Erie County"
2001,B452656,S,"$401,720","$401,720","$401,720","00 Heritage Heights",14034,,4,2.1,"2,500",RES,$0,Full,"Other - See Remarks","Cathedral Ceiling, Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Sliding Glass Door","Den/Study, Laundry-1st Floor",,Full,,NEW,Elma,$0,03/01/2015,06/01/2015,,05/27/2014,0,Blacktop,,"Hardwood-Some, Laminate-Some, Linoleum/Vinyl, Wall To Wall Carpet-Some",Attached,Gas,,05/27/2014,"Exclusive Right To Sell",600,175,"Neighborhood Street",43.010783,-78.844024,0.8,street_center,,"Heritage Ct",Tonawanda,NY,"Erie County",14150,"Erie County"
2001,B482063,S,"$330,000","$335,000","$330,000","6311 Clinton ST",14059,,3,2.0,"2,100",RES,$0,"Exterior Walkout, Partial","Cable TV Available, Deck, Electric Pet Fence, Garage Door Opener, Hot Tub, Partially Fenced Yard, Patio, Pool-In Ground, Storage","Cedar Closets, Ceiling Fan, Circuit Breakers - Some, Drapes - Some, Natural Woodwork - some, Security System - Owned, Skylight, Sliding Glass Door, Whirlpool Tub","1st Floor Bedroom, Basement / Rec Room, Laundry-Basement, Living Room, Loft",Shed,"Crawl Space",,NEW,Elma,$0,10/26/2015,10/29/2015,,09/02/2015,28,"Concrete, Turnaround",,"Ceramic-Some, Hardwood-Some, Tile-Some, Wall To Wall Carpet-Some",Attached,Gas,,08/05/2015,"Exclusive Right To Sell",400,120,"Agricultural District, Primary Road",42.855652,-78.652442,1,range_interpolation,6311,"Clinton St",Elma,NY,"Erie County",14059,"Erie County"
2001,B481122,S,"$327,900","$329,900","$327,900","164 Townline",14059,14059,4,2.1,"2,600",RES,"$11,800",Full,"Cable TV Available, Garage Door Opener, Patio, Pool-In Ground","Attic Fan, Cathedral Ceiling, Ceiling Fan, Circuit Breakers - Some, Indoor Pool, Intercom, Natural Woodwork - some, Security System - Owned, Sliding Glass Door, Sump Pump","Family Room, Foyer/Entry Hall, Laundry-1st Floor, Living Room, Master Bedroom Bath","Barn / Outbuilding","Crawl Space",,NEW,Elma,$0,10/26/2015,10/29/2015,,08/07/2015,15,Concrete,,"Ceramic-Some, Hardwood-Some, Wall To Wall Carpet-Some",Attached,Gas,,07/23/2015,"Exclusive Right To Sell",690,100,"Wooded Lot",42.850778,-78.577737,1,range_interpolation,164,"Town Line Rd",Elma,NY,"Erie County",14059,"Erie County"
2001,B470089,S,"$324,900","$324,900","$324,900","951 Girdle RD",14059,,3,2.0,"1,947",RES,$0,Full,"Patio, Thermal Windows - Some","Circuit Breakers - Some, Copper Plumbing - Some, Natural Woodwork - some, Pex Plumbing- Some","1st Floor Bedroom, 1st Floor Master Bedroom, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Living Room",,Partial,,NEW,Elma,$0,06/05/2015,06/24/2015,,03/23/2015,6,Concrete,,"Ceramic-Some, Hardwood-Some, Wall To Wall Carpet-Some",Attached,Gas,,03/17/2015,"Exclusive Right To Sell",333,125,"Wooded Lot",42.82999,-78.605994,0.8,street_center,,"Girdle Rd",Elma,NY,"Erie County",14059,"Erie County"
2001,B468269,S,"$315,000","$324,900","$315,000","951 Bowen RD",14059,14059,3,2.0,"1,853",RES,"$13,900",Full,"Cable TV Available, Deck, Garage Door Opener, High Speed Internet, Patio, Private Yard - see Remarks","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Security System - Owned, Sump Pump","1st Floor Bedroom, 1st Floor Master Bedroom, Bonus Room, Den/Study, Family Room, Foyer/Entry Hall, Laundry-1st Floor, Master Bedroom Bath, Porch - Enclosed, Porch - Open, Porch - Screened",Shed,"Crawl Space",,NEW,Elma,$0,04/08/2015,05/14/2015,,02/28/2015,20,"Blacktop, Circular, Concrete, Stone/Gravel",,"Ceramic-Some, Hardwood-Some, Laminate-Some, Wall To Wall Carpet-Some",Attached,Gas,,02/08/2015,"Exclusive Right To Sell","1,000",165,"Primary Road, Wooded Lot",42.796126,-78.635953,1,range_interpolation,951,"Bowen Rd",Elma,NY,"Erie County",14059,"Erie County"
2001,B476719,S,"$311,000","$299,900","$311,000","290 N Davis RD",14059,14059,3,2.1,"1,684",RES,"$10,900",Full,"Garage Door Opener, Private Yard - see Remarks","Cathedral Ceiling, Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Sliding Glass Door","1st Floor Bedroom, 1st Floor Master Bedroom, Den/Study, Foyer/Entry Hall, Great Room, Laundry-1st Floor, Living Room, Master Bedroom Bath, Porch - Open, Porch - Screened, Workshop","Barn / Outbuilding, Shed",Partial,,NEW,Elma,$0,08/21/2015,09/10/2015,,06/08/2015,5,Concrete,,"Ceramic-Some, Tile-Some, Wall To Wall Carpet-Some",Attached,Gas,,06/03/2015,"Exclusive Right To Sell",440,150,"Home Office Zoning, Neighborhood Street, Wooded Lot",42.815745,-78.676981,1,range_interpolation,290,"N Davis Rd",Elma,NY,"Erie County",14059,"Erie County"
2001,B482913,S,"$310,000","$310,000","$310,000","104 Gaylord CT",14059,14059,3,2.0,"2,330",RES,"$12,300",Full,"Cable TV Available, Fully Fenced Yard, Garage Door Opener, High Speed Internet, Patio, Pool-In Ground, Private Yard - see Remarks, Storage, Thermal Windows - Some","Ceiling Fan, Circuit Breakers - Some, Copper Plumbing - Some, Drapes - Some, Natural Woodwork - some, Security System - Owned, Sump Pump, Whirlpool Tub","1st Floor Bedroom, 1st Floor Master Bedroom, Family Room, Foyer/Entry Hall, Laundry-1st Floor, Living Room",,"Crawl Space, Pull Down Stairs",,NEW,Elma,$0,11/06/2015,11/12/2015,,08/24/2015,11,Concrete,,"Ceramic-Some, Hardwood-Some",Attached,Gas,,08/13/2015,"Exclusive Right To Sell",172,187,"Other - See Remarks",42.842155,-78.641013,0.6,range_interpolation,104,"Gaylord Ct",Elma,NY,"Erie County",14059,"Erie County"
